campaign_type,Platform,content_type,total_spend,Impressions,Engagement,Engagement_Rate,Log_Spend_Total,Log_Impressions,Log_Engagement
Bau,Meta,Paid - Partnership,536.15,284623,10144,0.03564012746685967,6.286277385112552,12.55892428996505,9.224736252259914
Bau,Meta,Influencer - Ogilvy - Organic Only,120.53,129609,3714,0.028655417447862416,4.800161145882709,11.772285220417421,8.220133957151859
Flood The Feed,Meta,Paid - Brand,1308.86,570271,17230,0.03021370541374189,7.1776755402551595,13.253868718972825,9.7544653661431
Flood The Feed,Meta,Owned - Boosted Only,638.1,887624,27106,0.030537705154434762,6.4600609366562365,13.696304635484395,10.207547276096449
Flood The Feed,Tiktok,Influencer - Ogilvy - Organic Only,391.29,487677,33745,0.06919538957137614,5.9720013621947174,13.097410630982086,10.426617170758282
Flood The Feed,Tiktok,Influencer - Ogilvy - Organic Only,875.95,192663,21322,0.11066992624427109,6.7764499782041465,12.16870301806017,9.967541581326234
Flood The Feed,Instagram,Influencer - Ogilvy - Organic Only,403.66,144470,14742,0.10204194642486329,6.003047208351049,11.880834074351759,9.59852367284982
Flood The Feed,Tiktok,Paid - Partnership,2048.64,857636,55637,0.06487251001590419,7.625419446955157,13.661936212024731,10.926621700028281
Mm,Meta,Paid - Brand,2437.03,603838,22064,0.036539601681245634,7.79894561513368,13.311062885093119,10.001747921703647
Mm,Tiktok,Influencer - Ogilvy - Boosted Only,216.42,1064470,58179,0.054655368399297306,5.381830966775854,13.877988520107566,10.971296932049192
Mm,Tiktok,Influencer - Ogilvy - Organic Only,416.77,496404,30058,0.060551486289393316,6.034931041853145,13.115147404784022,10.31091739595388
Mm,Meta,Influencer - Ogilvy - Organic Only,98.41,85500,4040,0.04725146198830409,4.599252712224054,11.356283350762888,8.304247465078474
Mm,Meta,Owned - Boosted Only,1877.97,467889,27450,0.05866776094330065,7.538479033346679,13.055988504537869,10.22015787614662
Bau,Tiktok,Paid - Brand,24185.91,344926,15549,0.045079234386506094,10.09356685670977,12.751088079421386,9.65181591760738
Mm,Tiktok,Paid - Brand,238.61,282914,18138,0.06411135539421874,5.479012601597407,12.55290177815338,9.805819595357969
Bau,Instagram,Influencer - Ogilvy - Organic Only,746.64,59179,3329,0.056253062741851,6.616921578697977,10.988338925954201,8.110727582974489
Flood The Feed,Instagram,Owned - Boosted Only,2865.19,425062,17603,0.04141278213531203,7.960738900677825,12.959992672214906,9.775881427930981
Flood The Feed,Tiktok,Influencer - Ogilvy - Organic Only,226.8,275427,23035,0.083633775918846,5.428468051013081,12.526081530406366,10.044813488626563
Bau,Instagram,Owned - Boosted Only,6764.38,208999,9681,0.04632079579328131,8.819573710498137,12.250089530946948,9.178023770499639
Flood The Feed,Instagram,Influencer - Cfg - Boosted Only,2529.02,564351,38788,0.06873027601616724,7.8359824868286605,13.243433449277555,10.565891980261542
Flood The Feed,Tiktok,Owned - Boosted Only,2021.93,1612164,125902,0.0780950325153024,7.612302234492955,14.293088554130657,11.743267048183812
Bau,Instagram,Paid - Brand,1913.67,371388,12902,0.03473994851745345,7.55730056300551,12.825005309799234,9.465215121451847
Bau,Tiktok,Paid - Partnership,17321.21,554573,32220,0.058098753455361155,9.759744772128899,13.225955530430191,10.380373692872555
Bau,Instagram,Influencer - Ogilvy - Organic Only,232.23,45333,2172,0.0479121170008603,5.452025091142252,10.721812581824302,7.6838639802564295
Bau,Instagram,Paid - Brand,497.26,248024,16015,0.06457036415830726,6.21112202913736,12.421284826518104,9.681343501555002
Flood The Feed,Meta,Owned - Boosted Only,84706.72,770325,35450,0.046019537208321165,11.34696202170509,13.554569080854648,10.475906740307126
Flood The Feed,Tiktok,Influencer - Ogilvy - Organic Only,24.51,231081,15325,0.06631873672002458,3.23907053215372,12.350527904868999,9.637306011530349
Bau,Instagram,Paid - Partnership,1174.65,201128,8379,0.04166003738912533,7.069576465113615,12.21170177222619,9.033603193476129
Mm,Tiktok,Owned - Boosted Only,153.09,560421,26809,0.04783725092385903,5.037536847293762,13.236445350347518,10.196530231230005
Mm,Tiktok,Influencer - Ogilvy - Boosted Only,4267.87,1978674,135154,0.06830533983870006,8.359104434197778,14.497937986742672,11.81417754695071
Bau,Instagram,Influencer - Ogilvy - Boosted Only,66.99,182157,18248,0.10017731956499064,4.219360635538369,12.112629721318543,9.811865562988816
Mm,Instagram,Paid - Brand,56247.74,164530,7333,0.04456937944447821,10.937538919815783,12.010854281281146,8.900276348631271
Bau,Tiktok,Influencer - Ogilvy - Organic Only,93.19,181140,27171,0.15,4.545314018834726,12.107031012505509,10.209942310311192
Mm,Instagram,Paid - Partnership,312.79,289343,15980,0.05522856955239975,5.74872397235967,12.575371570654276,9.679155795585109
Flood The Feed,Tiktok,Influencer - Ogilvy - Boosted Only,15194.36,963413,95102,0.09871363579274932,9.62874539707419,13.778238504938978,11.46271579377725
Bau,Instagram,Paid - Partnership,1656.61,266177,11526,0.04330201332196246,7.4131320848655,12.491920536899794,9.352447388601012
Flood The Feed,Meta,Influencer - Ogilvy - Boosted Only,7573.1,503072,30419,0.060466493861713634,8.93248981143769,13.128490567776302,10.322855565813283
Mm,Meta,Paid - Partnership,2852.94,686347,24330,0.03544854133550522,7.956455774690355,13.439140066710381,10.09950653645368
Flood The Feed,Instagram,Influencer - Ogilvy - Boosted Only,208.61,887602,48701,0.05486806023420407,5.3452486612324694,13.69627984993572,10.79347537598923
Bau,Tiktok,Influencer - Ogilvy - Organic Only,77.19,133502,16937,0.12686701322826624,4.359141762136423,11.801879228480065,9.737314897481545
Bau,Instagram,Paid - Partnership,121.08,1288255,84885,0.06589145782473191,4.804676567536147,14.068799923660704,11.349064458819743
Mm,Instagram,Influencer - Ogilvy - Boosted Only,4166.61,314819,24694,0.0784387219322849,8.33509800899767,12.659756325908813,10.114356072974726
Bau,Tiktok,Influencer - Ogilvy - Boosted Only,6513.83,714149,75931,0.10632375036582002,8.781836395588416,13.478848303290775,11.237593481910432
Flood The Feed,Instagram,Influencer - Ogilvy - Boosted Only,3409.67,429273,29536,0.06880470003936888,8.134664031916127,12.969850688670235,10.293398993717526
Bau,Instagram,Influencer - Ogilvy - Boosted Only,2225.28,518820,44635,0.08603176438841988,7.7080873100885965,13.159314208631427,10.706295987305591
Mm,Instagram,Influencer - Ogilvy - Organic Only,7.84,168138,11978,0.07123910121447859,2.179286876649552,12.032546297246837,9.39091039573133
Bau,Tiktok,Paid - Partnership,2898.47,322978,27150,0.08406145310206888,7.972283240651484,12.68534258461132,10.209169157096309
Bau,Tiktok,Influencer - Cfg - Boosted Only,12348.5,392952,42623,0.10846871882570899,9.42137085540659,12.881445290824281,10.660172753900062
Mm,Tiktok,Influencer - Cfg - Boosted Only,694.03,283644,22562,0.07954337126820944,6.543955010100816,12.55547873524169,10.024066675494513
Bau,Meta,Influencer - Cfg - Boosted Only,10868.13,785907,52801,0.0671847941295853,9.293681940113611,13.574595016214595,10.874304347764848
Mm,Meta,Paid - Brand,8845.32,538934,12804,0.023758011185043067,9.087756832316154,13.197350248927108,9.457590998633625
Flood The Feed,Instagram,Influencer - Ogilvy - Boosted Only,5698.08,801048,72321,0.09028297929712077,8.648060037286921,13.593677397712556,11.188883649550926
Bau,Instagram,Influencer - Ogilvy - Boosted Only,17736.32,444255,35543,0.08000585249462583,9.783426173425264,13.004156251834528,10.478526644615744
Flood The Feed,Tiktok,Influencer - Cfg - Boosted Only,14842.13,1116371,82258,0.0736833901991363,9.605292410923674,13.925594699713514,11.317628085133816
Mm,Instagram,Influencer - Cfg - Boosted Only,2334.14,252709,15849,0.0627164050350403,7.755827125479086,12.43999786520906,9.670924779305427
Bau,Meta,Influencer - Ogilvy - Boosted Only,2400.0,204959,10091,0.0492342370913207,7.783640596221253,12.230570117130561,9.219498309760949
Bau,Instagram,Influencer - Ogilvy - Boosted Only,174.09,260117,18735,0.07202528093127324,5.1653001274382255,12.468890653194496,9.838202085837498
Bau,Tiktok,Owned - Boosted Only,875.13,487993,42668,0.08743568042984223,6.775514481752413,13.098058389677732,10.661227940238337
Flood The Feed,Tiktok,Influencer - Ogilvy - Boosted Only,267.38,467547,33408,0.07145377897837009,5.592403886672812,13.055257296237077,10.41658060374452
Mm,Meta,Influencer - Ogilvy - Organic Only,57.98,264455,12575,0.04755062297933486,4.07719840338713,12.485430164835723,9.439545514668987
Flood The Feed,Tiktok,Owned - Boosted Only,2004.66,185562,14819,0.07986010066716245,7.603728462631145,12.13114972601242,9.603732898850078
Flood The Feed,Meta,Influencer - Cfg - Boosted Only,464.57,705283,44149,0.06259756721769842,6.143262461351643,13.466355837556847,10.695348206032106
Mm,Tiktok,Influencer - Cfg - Boosted Only,22948.04,351764,13649,0.03880158287943053,10.04103138454843,12.77071861799065,9.521494800613105
Flood The Feed,Tiktok,Influencer - Ogilvy - Organic Only,178.37,1063291,129524,0.12181425404710469,5.189450711560923,13.876880313864048,11.771629191682988
Mm,Tiktok,Paid - Partnership,4082.6,370568,28325,0.0764367133697459,8.31473423129486,12.822794941196541,10.251535389774341
Flood The Feed,Tiktok,Influencer - Ogilvy - Organic Only,56.06,448397,43832,0.09775266114626101,4.044103345785354,13.013436509866894,10.688142237340195
Bau,Tiktok,Influencer - Cfg - Boosted Only,14622.47,3297996,356162,0.10799346027102519,9.59038305124287,15.00882587245906,12.783143770214435
Bau,Instagram,Paid - Partnership,1389.3,221017,6239,0.028228597800169217,7.237274830175497,12.305999425146986,8.738735461363474
Flood The Feed,Meta,Owned - Boosted Only,1051.46,333691,11291,0.033836693228166174,6.958885560083744,12.717973690823085,9.33184978937338
Flood The Feed,Tiktok,Paid - Brand,3746.33,486280,32672,0.06718762852677469,8.228798865372077,13.094541925096012,10.394304327743797
Flood The Feed,Instagram,Paid - Brand,2981.88,447510,15574,0.034801456950682666,8.00064455574715,13.011456397400526,9.653422343655654
Bau,Tiktok,Influencer - Cfg - Boosted Only,3762.3,968165,71654,0.07401011191274215,8.233051511040445,13.783158839159702,11.179618214492171
Mm,Tiktok,Influencer - Ogilvy - Organic Only,76.85,190822,10704,0.056094161050612615,4.354783898280007,12.159101575804725,9.278466201023782
Mm,Meta,Paid - Brand,872.28,264500,9902,0.0374366729678639,6.772256237519974,12.48560031099168,9.200593020521303
Mm,Meta,Paid - Partnership,4419.77,400854,18627,0.0464682902004221,8.394069168044064,12.90135504488713,9.832421104102268
Mm,Meta,Paid - Brand,2425.86,469125,13098,0.027920063948840928,7.79435351967878,13.05862666806308,9.48029117039765
Flood The Feed,Tiktok,Paid - Partnership,4438.37,528442,15254,0.028865987184970156,8.398267753466772,13.17769022606345,9.63266259715077
Mm,Meta,Paid - Brand,2437.14,871724,33147,0.03802465000390032,7.798990732510645,13.678229286180018,10.408737661968933
Bau,Tiktok,Paid - Brand,12683.99,985020,48555,0.04929341536212463,9.448174683700396,13.800418239723916,10.790473050017694
Bau,Tiktok,Influencer - Ogilvy - Boosted Only,4007.7,326923,26761,0.08185719573110488,8.296222278213646,12.697483006964488,10.194738249864933
Mm,Instagram,Influencer - Cfg - Boosted Only,7507.49,861736,63469,0.0736524875367862,8.923789659295515,13.666705398683659,11.058322632300516
Bau,Meta,Paid - Partnership,1517.34,281917,12154,0.04311197976709457,7.3253729117956725,12.549371527493664,9.405495886750224
Flood The Feed,Tiktok,Influencer - Cfg - Boosted Only,341.8,236131,19217,0.0813827917554239,5.837147186723625,12.372146249679378,9.863602618837213
Mm,Instagram,Owned - Boosted Only,477.68,160750,8119,0.05050699844479005,6.1710323157053155,11.98761186292033,9.002085433155724
Bau,Instagram,Paid - Brand,1510.4,577316,24452,0.0423546203465693,7.320791652586619,13.26614678804314,10.104508186762567
Mm,Meta,Influencer - Cfg - Boosted Only,4678.4,742652,30397,0.04093034153277713,8.450925175564507,13.517984189037481,10.322132095756407
Flood The Feed,Meta,Influencer - Ogilvy - Boosted Only,14166.96,618019,40808,0.06603033240078379,9.558738356194992,13.334276098375721,10.61665792430154
Flood The Feed,Instagram,Owned - Boosted Only,597.18,130338,8795,0.06747840230784576,6.393891712002695,11.77789402761511,9.082052351674651
Mm,Meta,Influencer - Cfg - Boosted Only,5242.82,299234,13277,0.0443699579593228,8.564805519351685,12.60898449685062,9.493863809279105
Bau,Tiktok,Paid - Brand,16125.42,232401,18259,0.0785667875783667,9.688214199802246,12.356223909774842,9.81246815414896
Mm,Meta,Influencer - Ogilvy - Boosted Only,772.07,547100,26769,0.0489288978248949,6.650369600761707,13.212388707869659,10.195037136514399
Mm,Instagram,Paid - Brand,7367.11,226233,8273,0.036568493544266306,8.904916507248238,12.329325140829477,9.020873347021357
Mm,Meta,Influencer - Ogilvy - Organic Only,154.61,93435,5881,0.06294215229838926,5.047352877031418,11.445031988926578,8.67965211911394
Bau,Instagram,Influencer - Ogilvy - Boosted Only,1380.47,223547,11943,0.05342500682183165,7.230903428601084,12.317381435077708,9.387984339219026
Flood The Feed,Instagram,Influencer - Cfg - Boosted Only,63.85,432622,64893,0.14999930655398938,4.172076910762453,12.977621957985614,11.080510448495465
Bau,Instagram,Paid - Partnership,9671.19,244226,10833,0.04435645672450927,9.177010036435842,12.405853399657435,9.290444616217844
Bau,Tiktok,Influencer - Ogilvy - Organic Only,151.79,275869,16260,0.05894101910689494,5.029064429564623,12.527685019244363,9.696524881825722
Bau,Tiktok,Influencer - Ogilvy - Organic Only,452.29,324663,33828,0.10419419521165023,6.116532097257847,12.690546080370469,10.429073701775343
Bau,Tiktok,Influencer - Ogilvy - Boosted Only,5754.36,487724,53713,0.11012990953900156,8.657886873500152,13.097507001405463,10.891428954153636
Bau,Instagram,Influencer - Ogilvy - Organic Only,268.22,94854,5366,0.05657115145381323,5.595528889215947,11.460104688786647,8.588024372176829
Bau,Tiktok,Influencer - Ogilvy - Organic Only,164.33,505571,29283,0.057920648138441486,5.107943476563253,13.133445740534434,10.284796570766533
Flood The Feed,Instagram,Influencer - Ogilvy - Organic Only,34.21,206138,14065,0.06823099088959823,3.5613301331669613,12.23630597750693,9.551515816867964
Bau,Instagram,Owned - Boosted Only,3866.14,234538,11581,0.04937792596508881,8.260270494727493,12.36537716434092,9.357207447785735
Bau,Tiktok,Influencer - Ogilvy - Boosted Only,27855.76,198541,13936,0.07019205101213351,10.234830944806383,12.198755943629793,9.54230245311951
Mm,Tiktok,Paid - Partnership,2553.24,181405,10324,0.056911330999696814,7.845510002420315,12.108492892191144,9.242323417829233
Bau,Instagram,Paid - Partnership,36033.53,265718,13668,0.05143799065174358,10.4922329243985,12.490194638412168,9.522885774152654
Mm,Meta,Influencer - Cfg - Boosted Only,450.23,312821,16100,0.05146713296102244,6.111977187335231,12.653389617660899,9.686636660844938
Flood The Feed,Instagram,Influencer - Ogilvy - Boosted Only,1850.9,1010987,86047,0.08511187582036168,7.52396741806796,13.826438628495964,11.36266055906859
Flood The Feed,Meta,Influencer - Ogilvy - Boosted Only,562.74,637713,39988,0.06270532355463979,6.33459315230036,13.365645185959197,10.59635969527664
Bau,Tiktok,Paid - Brand,16485.29,1225929,43396,0.035398461085429905,9.710284405401463,14.01921029760028,10.67814559327533
Flood The Feed,Tiktok,Paid - Partnership,883.34,324615,18156,0.055930871956009424,6.784841604076721,12.690398224283458,9.806811440270668
Bau,Instagram,Influencer - Ogilvy - Boosted Only,6000.14,499090,35124,0.07037608447374222,8.699704730162479,13.120543722836688,10.466668406636046
Flood The Feed,Tiktok,Owned - Boosted Only,1844.99,673522,34600,0.05137174435281995,7.520770997930032,13.42027742421234,10.451637862362272
Bau,Instagram,Influencer - Cfg - Boosted Only,68480.76,146955,11929,0.08117450920349767,11.134322711419939,11.897888501227891,9.386811515091962
Flood The Feed,Meta,Owned - Boosted Only,62032.23,520415,19466,0.03740476350604806,11.035425488189754,13.162383770728175,9.876476003289278
Mm,Meta,Influencer - Cfg - Boosted Only,1743.82,436692,37972,0.08695373398184533,7.464406677453544,12.986985710034443,10.544630659849277
Bau,Meta,Paid - Brand,108.01,654471,12295,0.01878616470401286,4.691439621140267,13.391584082668306,9.417029285218431
Mm,Tiktok,Influencer - Ogilvy - Organic Only,113.68,181170,18157,0.10022078710603301,4.742145641015169,12.107196615632475,9.806866513931702
Flood The Feed,Tiktok,Owned - Boosted Only,271.19,731837,88654,0.12113899679846742,5.606500351849647,13.50331445697504,11.392507711491088
Bau,Tiktok,Influencer - Ogilvy - Boosted Only,385.77,469530,34646,0.07378868229932059,5.957830201108994,13.059489603139754,10.452966420783197
Mm,Meta,Paid - Partnership,5646.72,365356,10850,0.02969706259100713,8.639007202873373,12.808630236745687,9.292012520620208
Flood The Feed,Meta,Paid - Partnership,6196.92,1606722,54622,0.03399592462168315,8.731969030874913,14.289707258984672,10.908210318455298
Bau,Tiktok,Paid - Partnership,8774.78,198085,8920,0.04503117348612969,9.079750933272573,12.19645655881121,9.096163326913784
Mm,Tiktok,Influencer - Ogilvy - Boosted Only,6054.82,1412662,141453,0.10013223262181611,8.708775072086391,14.160987133574958,11.859729854873537
Mm,Tiktok,Paid - Partnership,1863.88,478304,19721,0.041231099886264805,7.530951986844267,13.078003883303902,9.889490042892275
Mm,Meta,Influencer - Ogilvy - Boosted Only,7381.8,709962,33475,0.04715041086706049,8.906908249433137,13.47296813498353,10.418584043152764
Mm,Tiktok,Influencer - Ogilvy - Organic Only,92.75,271620,20014,0.07368382298799794,4.54063166485052,12.512162991265301,9.904237271426673
Bau,Tiktok,Influencer - Ogilvy - Boosted Only,2699.44,1636793,136789,0.08357134958421743,7.901170001678362,14.30825000848363,11.82620218208349
Bau,Tiktok,Owned - Boosted Only,1741.48,230948,19055,0.08250775066248679,7.463064664806972,12.349952185907831,9.855137291595081
Bau,Instagram,Influencer - Ogilvy - Organic Only,123.81,75980,7589,0.09988154777573045,4.826792580930363,11.238238588013258,8.934586870389676
Mm,Tiktok,Paid - Brand,25069.43,405175,11109,0.027417782439686556,10.129444342979717,12.912076819592627,9.315600882633676
Mm,Meta,Influencer - Ogilvy - Boosted Only,13511.15,285298,19529,0.06845123344713247,9.511344559669357,12.56129303211308,9.879707023870724
Mm,Tiktok,Owned - Boosted Only,155.22,611738,28074,0.04589219567854212,5.051265270182151,13.324060999941784,10.242634779606643
Flood The Feed,Instagram,Owned - Boosted Only,8920.85,382998,15189,0.03965817053874955,9.096258603172974,12.855787657193318,9.628392595589819
Flood The Feed,Meta,Owned - Boosted Only,1618.81,658567,26921,0.04087814907215211,7.390064137397512,13.397823059830214,10.200699075204039
Mm,Tiktok,Paid - Brand,7162.54,1793935,53857,0.030021712046423087,8.876759551180474,14.399922646494073,10.894106232367553
Mm,Instagram,Influencer - Ogilvy - Organic Only,747.86,158572,8137,0.05131422949827208,6.618552050158417,11.97397033409401,9.004299728561636
Mm,Tiktok,Influencer - Ogilvy - Boosted Only,405.26,450110,53412,0.11866432649796717,6.006993348725609,13.017249497995948,10.885809441013075
Bau,Meta,Influencer - Ogilvy - Boosted Only,2461.87,817494,28563,0.034939705979493425,7.8090826155663775,13.61400006552689,10.259902462669
Mm,Instagram,Paid - Partnership,2927.39,131955,7063,0.05352582319730211,7.982208062932618,11.79022381266727,8.862766742283796
Flood The Feed,Instagram,Influencer - Ogilvy - Boosted Only,11274.86,397713,13110,0.03296346863190291,9.330419436406661,12.893488432990072,9.481206851499401
Bau,Meta,Influencer - Cfg - Boosted Only,4017.53,549579,35737,0.06502613818941408,8.298671443097097,13.21690962912625,10.483969827438607
Flood The Feed,Instagram,Owned - Boosted Only,19028.12,206874,13395,0.0647495577017895,9.853725716446398,12.239870025113465,9.502711433914095
Bau,Meta,Paid - Brand,17832.2,117110,3712,0.0316966954145675,9.788817167552525,11.670877481980172,8.21959545417708
Flood The Feed,Meta,Paid - Partnership,1399.3,481051,19221,0.03995626243371285,7.244441778361732,13.083730651352745,9.863810735383229
Mm,Tiktok,Influencer - Ogilvy - Organic Only,91.17,154227,13088,0.08486192430637955,4.523634698005573,11.946187305987856,9.479527461791719
Flood The Feed,Meta,Influencer - Cfg - Boosted Only,583.55,359103,25360,0.07062040695844925,6.3708423204528275,12.791367319110645,10.14096783995039
Mm,Instagram,Paid - Partnership,532.09,381679,21047,0.05514319624606017,6.278690265446063,12.852337840189989,9.95456082272013
Mm,Tiktok,Paid - Brand,223.92,304448,20908,0.06867511036367459,5.415744783424001,12.62625886441973,9.947934967271424
Bau,Instagram,Influencer - Ogilvy - Organic Only,55.64,80911,6245,0.0771835720730185,4.036715449385464,11.301117423319765,8.739696537843024
Mm,Tiktok,Paid - Partnership,9653.6,446116,22374,0.05015287503698589,9.17518976469316,13.008336528437786,10.015699543143056
Mm,Instagram,Influencer - Cfg - Boosted Only,25173.69,1256604,129447,0.10301335981741265,10.133594403707571,14.043924197933995,11.771034535079645
Bau,Meta,Influencer - Ogilvy - Boosted Only,3387.94,206557,8694,0.04209007683109263,8.128272467112765,12.238336523616864,9.070503426788383
Mm,Meta,Influencer - Ogilvy - Organic Only,250.26,225278,17288,0.07674073811024601,5.526488259576272,12.325094913021507,9.757825740104776
Flood The Feed,Tiktok,Paid - Brand,7908.36,335174,22058,0.06581059390048154,8.975802147248087,12.722408062469762,10.001475960864331
Mm,Tiktok,Influencer - Ogilvy - Boosted Only,667.08,411508,39922,0.09701390981463301,6.504407926844974,12.927586170063007,10.594707877902358
Bau,Tiktok,Influencer - Ogilvy - Organic Only,1091.89,1432169,144318,0.10076883384572631,6.996580842672792,14.17470133454045,11.87978140622588
Flood The Feed,Tiktok,Owned - Boosted Only,2264.72,856291,73759,0.08613777325698857,7.725647868198441,13.660366718450497,11.208571858230476
Bau,Meta,Influencer - Cfg - Boosted Only,1842.72,1194039,73691,0.06171573960314529,7.519540548769312,13.992853073211064,11.2076495241174
Mm,Meta,Influencer - Cfg - Boosted Only,6289.36,773419,50555,0.06536560389646491,8.746773581760992,13.558577517660643,10.830836911767017
Mm,Instagram,Paid - Brand,10492.44,220182,7151,0.03247767755765685,9.258505578995809,12.302214297747303,8.87514731685335
Mm,Instagram,Influencer - Ogilvy - Boosted Only,572.36,382221,34764,0.09095261641825017,6.351513791685663,12.853756870617843,10.456366412533118
Flood The Feed,Tiktok,Paid - Brand,5923.36,2224580,106600,0.04791915777360221,8.686827943291451,14.615079141242314,11.576848171532921
Flood The Feed,Instagram,Paid - Partnership,8128.34,229104,9791,0.042736050003491864,9.003235018434708,12.341935692734207,9.189321004752108
Bau,Tiktok,Influencer - Ogilvy - Boosted Only,8461.71,817239,67342,0.08240184327962811,9.043424732274525,13.613688088353749,11.117554241767293
Flood The Feed,Instagram,Influencer - Ogilvy - Boosted Only,2677.4,192038,12422,0.06468511440444079,7.8929748802951565,12.16545375538283,9.427304872213677
Mm,Meta,Influencer - Ogilvy - Organic Only,361.54,252680,14798,0.058564191863226214,5.893134813034773,12.439883102579604,9.602314889901848
Bau,Meta,Influencer - Cfg - Boosted Only,3212.04,420004,19844,0.04724716907458024,8.07497280846258,12.948021894950594,9.895707365217167
Bau,Meta,Owned - Boosted Only,8503.58,338706,15546,0.04589821260916547,9.048360120894547,12.732890705849458,9.65162297294974
Mm,Meta,Influencer - Ogilvy - Organic Only,87.7,45288,3172,0.07004062886415828,4.485259889315534,10.72081945637715,8.062432791583195
Mm,Instagram,Owned - Boosted Only,1453.52,137887,8964,0.06500975436408073,7.282431228270421,11.834197040415564,9.101083386039234
Bau,Instagram,Influencer - Ogilvy - Organic Only,100.28,209256,16921,0.08086267538326261,4.617888958395866,12.251318440599835,9.736369829484445
Bau,Meta,Paid - Partnership,8311.16,135103,6996,0.051782713929372406,9.025474781871951,11.813800131207993,8.853236764745898
Flood The Feed,Tiktok,Influencer - Ogilvy - Boosted Only,4411.08,686256,64477,0.09395473409339955,8.392101512575277,13.439007472118153,11.074079359329735
Flood The Feed,Tiktok,Owned - Boosted Only,207.61,698001,33828,0.04846411394826082,5.340466480056195,13.455977247069917,10.429073701775343
Flood The Feed,Tiktok,Paid - Brand,391.9,283898,19027,0.06702054963402349,5.973555126564414,12.556373820087828,9.853666857552172
Mm,Meta,Influencer - Ogilvy - Boosted Only,1159.92,956615,43986,0.04598088050051483,7.056968073208338,13.7711573359927,10.69164941469965
Mm,Meta,Owned - Boosted Only,230.2,133899,7682,0.05737160098283034,5.443283136798223,11.804848531679264,8.946765374867635
Flood The Feed,Instagram,Paid - Partnership,2359.38,298730,15044,0.05035985672681016,7.766577902006971,12.607298781879038,9.618800989064146
Flood The Feed,Meta,Influencer - Ogilvy - Boosted Only,6327.59,1217213,101503,0.08338967789532317,8.752832741510854,14.012075198746235,11.527853485554465
Bau,Instagram,Influencer - Cfg - Boosted Only,1737.75,146377,9930,0.06783852654447078,7.460921743237653,11.893947595993152,9.203416456903359
Flood The Feed,Tiktok,Paid - Brand,4404.67,450317,16220,0.036019071009977414,8.390647626690757,13.01770927884185,9.694061978050115
Flood The Feed,Meta,Influencer - Cfg - Boosted Only,4992.45,747211,43464,0.0581683085500615,8.515882332616137,13.524104225724983,10.679711295513165
Bau,Tiktok,Influencer - Cfg - Boosted Only,955.52,479145,34859,0.0727525070698849,6.863301698227832,13.079760631620607,10.459095319074011
Flood The Feed,Tiktok,Influencer - Cfg - Boosted Only,11331.0,2084594,115015,0.055173813222143014,9.335385860950407,14.550085149742795,11.652826528102429
Flood The Feed,Tiktok,Paid - Partnership,739.32,278596,13754,0.049368978736234546,6.607082525158689,12.53752157214352,9.529157673358675
Mm,Meta,Influencer - Cfg - Boosted Only,2630.27,208213,9095,0.04368123027860892,7.875221898351923,12.246321675937837,9.115590035430372
Flood The Feed,Instagram,Paid - Partnership,661.21,439841,21556,0.049008619023692655,6.495582726177016,12.994170850496774,9.978455868773434
Flood The Feed,Meta,Paid - Partnership,1009.68,552190,16871,0.03055288940400949,6.918378650619268,13.221649279902778,9.733410722158611
Flood The Feed,Instagram,Paid - Brand,1983.3,1203224,69075,0.057408263133049205,7.593021486091207,14.000516009887386,11.142962626704561
Flood The Feed,Instagram,Influencer - Cfg - Boosted Only,424.38,891002,87288,0.09796611006484834,6.052982887086399,13.700103073450645,11.376979731597787
Flood The Feed,Instagram,Influencer - Cfg - Boosted Only,532.51,896271,109188,0.12182476059138363,6.279477814708594,13.705999217317157,11.60083560461834
Flood The Feed,Meta,Influencer - Ogilvy - Organic Only,48.3,137515,9405,0.06839253899574592,3.8979240810486444,11.831495552955404,9.149103062504993
Flood The Feed,Instagram,Paid - Partnership,4479.39,596637,31719,0.05316297849446146,8.407465375191517,13.299065843301907,10.364702675748784
Bau,Instagram,Paid - Brand,5356.38,116101,6104,0.05257491322210834,8.586230328590116,11.662224394066463,8.716863386544805
Bau,Meta,Influencer - Ogilvy - Boosted Only,17229.62,315953,16840,0.053299066633328375,9.75444331262385,12.66335191235251,9.731571668456054
Mm,Instagram,Influencer - Ogilvy - Boosted Only,299.87,385708,32970,0.08547917077167183,5.706678277768226,12.862838478121644,10.403383666209391
Flood The Feed,Meta,Owned - Boosted Only,2715.45,879367,31502,0.03582349576456701,7.907081159785005,13.686958746620103,10.357838058374103
Flood The Feed,Instagram,Paid - Brand,6952.86,254405,9700,0.038128181442974786,8.847052180067191,12.446686695075645,9.179984251961283
Flood The Feed,Tiktok,Influencer - Ogilvy - Organic Only,124.67,404675,30425,0.07518378946067832,4.833659423627053,12.910842025917907,10.323052785023075
Flood The Feed,Tiktok,Paid - Partnership,2447.42,1194651,62876,0.05263127055516632,7.803198197543454,13.993365487547774,11.04893571604127
Bau,Tiktok,Influencer - Ogilvy - Boosted Only,267.77,1172839,159760,0.13621647984079657,5.593855995277597,13.97493871594492,11.981434227459191
Mm,Tiktok,Owned - Boosted Only,429.06,573790,32566,0.056755956011781315,6.063924733837243,13.26002049749876,10.391054784724917
Flood The Feed,Meta,Paid - Brand,4425.91,684374,18371,0.02684350954302764,8.395457102731045,13.436261291987003,9.818583045445685
